NOM,PRENOM,id,name,description,link,pstrN,pstrNF,pstrNH,pstrVisages,pstrContact,txtMarr,txtCheat,txtDivorce,txtRelAvant,txtRelPendant,love
BARRET,Mélanie,1111743,Just for the Summer,"Penelope Campbell loves her annual summer vacations visiting her Grandma Dot, despite Dot's constant attempts to set her up with every single man in town. This year, she bumps into Jason Humphrey, her childhood sweetheart. In order to evade the efforts of their matchmaking grandmothers, they make a pact pretending to date each other, but will the old sparks return?",https://a.ltrbxd.com/resized/film-poster/6/1/4/6/5/2/614652-just-for-the-summer-0-230-0-345-crop.jpg?v=e7ecbd6c00,2,1,1,0,1,0,0,0,0,1,2
BARRET,Mélanie,1129519,Sisid,"A marine biologist tasked to rehabilitate a fish sanctuary, falls for Dennis, his diving assistant. The situation takes an unexpected turn when Jason's wife, Abby, finds out of the clandestine relationship between Jason and Dennis.",https://a.ltrbxd.com/resized/film-poster/8/3/5/4/1/5/835415-sisid-0-230-0-345-crop.jpg?v=27f93f667a,3,1,2,1,1,0,0,0,1,1,2
BARRET,Mélanie,1842734,Studio,"A sexy comedy about Yoo Sin-ah who finally got a job as a model. However, it's not easy being a model. Studio director Jin-ho and beginner model Sin-ah create a sexy scandal in this awkward comedy.",https://a.ltrbxd.com/resized/film-poster/5/8/1/8/1/2/581812-studio-0-230-0-345-crop.jpg?v=5bcb6d981e,1,0,1,0,0,0,0,0,0,0,0
BARRET,Mélanie,1615333,his own thea,anonymous tries to express his love for thea in the deepest way,https://a.ltrbxd.com/resized/film-poster/6/5/0/4/7/2/650472-his-own-thea-0-230-0-345-crop.jpg?v=97ad2c3401,1,0,1,0,0,0,0,0,0,0,2
BARRET,Mélanie,1037103,Taal,"On a sight-seeing road trip of India, U.K. based Manav Mehta meets Mansi, the daughter of a singer, Tarababu. He is attracted to her, and makes his attraction known. She also is attracted to him eventually. Her dad approves of Manav, and both go to Bombay to meet his family. On their arrival itself, they are shunned and treated as second class citizens, and this lasts throughout the day.",https://a.ltrbxd.com/resized/film-poster/3/8/7/0/6/38706-taal-0-230-0-345-crop.jpg?v=2245353466,3,1,2,0,0,0,0,0,0,1,1
BARRET,Mélanie,1443613,Pull Back the Curtain,"Two oppositonal strangers find themselves trapped in a mysterious room where they are separated from one another by a curtain, and are plagued by confusing visions and flashes to an alternate realm where they may not be as unknown to one another as it seemed.",https://a.ltrbxd.com/resized/film-poster/1/0/1/4/9/6/0/1014960-pull-back-the-curtain-0-230-0-345-crop.jpg?v=c1211f9492,2,2,0,0,0,0,0,0,0,0,0
BARRET,Mélanie,1183326,The Tale of Himeji Castle,"A young samurai dares to approach a castle mistress as he searches for an escaped falcon, a crime punishable by death, but escapes with his life. He is forced to return to the castle by the dying light, but the mistress has become fascinated with him...",https://a.ltrbxd.com/resized/film-poster/2/5/1/0/5/5/251055-tenshu-monogatari-0-230-0-345-crop.jpg?v=975b152e49,1,1,0,0,0,0,1,0,0,0,1
BARRET,Mélanie,1323987,Tyttö kuunsillalta,A widow and a husband tired of a loveless marriage rekindle the attraction they shared in their youth.,https://a.ltrbxd.com/resized/film-poster/5/0/3/0/5/6/503056-tytto-kuunsillalta-0-230-0-345-crop.jpg?v=49fe38d9a8,2,1,1,0,1,1,0,0,1,0,2
BARRET,Mélanie,1072937,365 Days of Happiness,"The film revolves within the framework of romantic comedy, which embodies the personal Ahmed Ezz young man with multiple relationships and refuses to marry until the girl thin marks (Donia Samir Ghanem) occupy his heart.",https://a.ltrbxd.com/resized/film-poster/7/4/9/0/3/74903-365-days-of-happiness-0-230-0-345-crop.jpg?v=d357783f52,5,2,3,0,0,1,0,0,0,1,2
BARRET,Mélanie,1004381,Something Borrowed,"Though Rachel is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy. Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan, Rachel's confidant, harbors a potentially explosive secret of his own.",https://a.ltrbxd.com/resized/film-poster/1/6/5/5/3/16553-something-borrowed-0-230-0-345-crop.jpg?v=95985cfb1c,4,2,2,0,0,0,1,0,0,0,2
BARRET,Mélanie,1482383,Perfect Pair,A lonely sock puppet college student searches for his solemate.,https://a.ltrbxd.com/resized/film-poster/9/0/8/4/5/9/908459-perfect-pair-0-230-0-345-crop.jpg?v=b4ee24a10c,1,0,1,0,0,0,0,0,0,0,2
BARRET,Mélanie,1218420,Waiting for a Miracle,"The story of a young girl who believes in miracles. The guys do not pay any attention to her,  at work, her ideas are stolen and used, friends consider her a little strange, but the young girl does not lose heart and continues to believe in a prince on a white horse. And one day he appears.  Handsome, young, he is subject to magic, and henceforth her feelings. How now not to believe in a fairy tale when she herself was in it?... The long-awaited prince will make her life truly magical.",https://a.ltrbxd.com/resized/film-poster/5/8/1/2/4/58124-waiting-for-a-miracle-0-230-0-345-crop.jpg?v=386e3712c7,4,1,3,0,1,0,0,0,0,1,2
BARRET,Mélanie,1052135,Barsaat,"Two friends with opposite personalities, the rich but sensitive Pran and the womanizing Gopal both have affairs with two mountain girls while holidaying in the valley of Kashmir. While Pran and Reshma's love is true and reciprocated, Gopal is a womanizing villain, who disregards the faithful Neela and condemns her to wait faithfully for his return with the barsaat (rainy season).",https://a.ltrbxd.com/resized/film-poster/1/4/2/6/1/9/142619-barsaat-0-230-0-345-crop.jpg?v=088a740511,2,1,1,1,1,0,1,0,0,1,2
BARRET,Mélanie,1391920,The Ideal Schoolmaster,This light-hearted comedy operetta tells the story of a newly appointed high school professor who becomes an ideal target for pranks and jokes.,https://a.ltrbxd.com/resized/film-poster/2/1/1/8/1/4/211814-kantor-ideal-0-230-0-345-crop.jpg?v=9be4d772fa,5,4,1,0,0,0,0,0,0,0,0
BARRET,Mélanie,1234471,A Son of Erin,"Dennis O'Hara is a poverty-stricken Irishman who believes that if he comes to America he will immediately land a job as a policeman. So he manages to scrape together the funds to get him to Manhattan, and leaves his sweetheart Katie O'Grady behind while he makes his fortune. Naturally he discovers that joining the force isn't as easy as he expected, and when he does finally get in, he winds up in trouble because of the graft collections of his boss.",https://a.ltrbxd.com/resized/film-poster/6/1/4/6/1/7/614617-a-son-of-erin-0-230-0-345-crop.jpg?v=d5fd0a5bd8,3,1,2,0,1,0,0,0,1,0,1
BARRET,Mélanie,1446705,The Lovely Bus Conductors,"A group of unemployed girls who are searching for any chance of employment, apply to the public transportation organization to work as bus conductors. But they find that the job is monopolized and controlled by men, and they start a life-changing experience.",https://a.ltrbxd.com/resized/film-poster/5/4/4/3/9/5/544395-alkomsareyat-alfatinat-0-230-0-345-crop.jpg?v=16300ae0c4,7,4,3,0,0,0,0,0,0,0,0
BARRET,Mélanie,1060690,The Christmas Card,"Sergeant Cody Cullen is deeply touched by a homemade Christmas card he receives while serving in Afghanistan. Upon his discharge, he treks to the picturesque California town of Nevada City. Cody is soon welcomed into the Spelman home and unexpectedly falls in love with the woman who sent the card, Faith.",https://a.ltrbxd.com/resized/film-poster/1/8/8/2/5/18825-the-christmas-card-0-230-0-345-crop.jpg?v=6bc63e94da,2,1,1,1,1,0,0,0,0,1,2
BARRET,Mélanie,1631951,"Days in Major, Nights in Minor","Melānija and Toms are young and in love. Their love is challenged, as it turns out their dreams and ambitions are not the same.",https://a.ltrbxd.com/resized/film-poster/7/0/2/2/6/1/702261-days-in-major-nights-in-minor-0-230-0-345-crop.jpg?v=0beca6766d,1,0,1,0,0,0,0,0,1,0,2
BARRET,Mélanie,1137085,If I Were Free,A recently divorced interior decorator falls in love with a married barrister.,https://a.ltrbxd.com/resized/film-poster/1/1/3/3/1/4/113314-if-i-were-free-0-230-0-345-crop.jpg?v=4276424d6f,2,1,1,0,0,1,0,1,1,0,2
BARRET,Mélanie,1313917,Dancing in Manhattan,"In this comedy, a garbage truck driver stumbles across $5,000. He decides to use the money for a wild night on the town. He and his girlfriend do not know that the money represents the spoils of a blackmailer's scheme.",https://a.ltrbxd.com/resized/film-poster/3/2/5/5/1/5/325515-dancing-in-manhattan-0-230-0-345-crop.jpg?v=380a539dc1,14,5,9,0,1,0,0,0,1,0,1
BARRET,Mélanie,1300964,A Night Without Armor,"A man who gave up on love. A woman trying to find love. Two strangers, one night.",https://a.ltrbxd.com/resized/film-poster/3/8/5/3/8/1/385381-a-night-without-armor-0-230-0-345-crop.jpg?v=0a0f5fabb7,2,1,1,0,0,0,0,0,0,1,2
BARRET,Mélanie,1063811,Di Bawah Umur,"The story of coming of age. No restrictions. Exploring without limits. A new student, Lana comes to the most favorite high schools in Jakarta. Her innocent and fresh beauty catches the eyes of the young guys there, especially the school’s bad boy, Aryo.",https://a.ltrbxd.com/resized/film-poster/6/4/8/8/3/6/648836-di-bawah-umur-0-230-0-345-crop.jpg?v=788d28bd1b,1,0,1,0,0,0,0,0,0,0,2
BARRET,Mélanie,1062791,Moths,"Two lonely neighbours while away the nights watching each other through a tiny hole in the wall dividing their homes. Their evening routines become performances for each other which bring them closer and closer together. The barrier in between them keeps them safe, but will they ever be satisfied?",https://a.ltrbxd.com/resized/film-poster/5/8/6/9/3/4/586934-moths-0-230-0-345-crop.jpg?v=9625f752a8,1,0,1,0,0,0,0,0,0,1,1
BARRET,Mélanie,1158783,Slim,"Expert lineman Red takes Farm-boy Slim under his wing and teaches him the dangerous, migratory trade of putting up transmission lines. They both love their work, and the same girl, who hates their dangerous profession.",https://a.ltrbxd.com/resized/film-poster/1/3/5/5/7/3/135573-slim-0-230-0-345-crop.jpg?v=8adae0be07,4,1,3,0,0,0,0,0,0,0,1
BARRET,Mélanie,1245821,Jimami Tofu,"A Chinese Singaporean chef, formerly working in Tokyo, finds himself in Okinawa begging a disgruntled old chef to teach him traditional Okinawan food. A top Japanese food critic finds herself in Singapore on an eye opening discovery of Southeast Asian cuisine. In reality both are looking for each other after an emotional breakup years ago. Emotionally crippled by their breakup he searches her home-town for her but discovers instead the art of traditional Okinawan food. Through it he learns the incredible balance of two cultures: Chinese and Japanese - a balance they never had in their relationship. When she suddenly appears in Okinawa looking to find closure he cooks and serves her their final meal. Through it she discovers what she had been yearning for all these years.",https://a.ltrbxd.com/resized/film-poster/5/0/1/8/9/3/501893-jimami-tofu-0-230-0-345-crop.jpg?v=a02578bb6f,4,2,2,0,0,0,0,0,1,0,2
BARRET,Mélanie,1108895,Altötting,"""You know, when I was a boy, I fell in love with the Virgin Mary. It happened in a little Bavarian town called Altötting.""",https://a.ltrbxd.com/resized/film-poster/6/3/2/3/9/1/632391-altotting-0-230-0-345-crop.jpg?v=fa0d04cf00,1,1,0,0,0,0,0,0,0,0,1
BEN AMEUR,Emna,1360221,Wanted: Girlfriend,"Watch the sexy Sheina Yu and the fiery Reina Castillo as they date a man who likes to have sex anytime and anywhere. See who can keep up with his strong sexual appetite and be his ""girlfriend"".",https://a.ltrbxd.com/resized/film-poster/1/1/4/8/9/9/3/1148993-wanted-girlfriend-0-230-0-345-crop.jpg?v=2249817006,3,2,1,0,1,0,0,0,0,1,0
BEN AMEUR,Emna,1007413,Thumbelina,"Born of a flower and growing to only a couple of inches tall, poor Thumbelina is worried she'll never meet someone her own size, until she happens to catch the eye of Prince Cornelius of the Fairies. Just as soon as she finds love, however, it's torn away from her when she is kidnapped by Ms. Toad. Now Thumbelina has to escape Ms. Toad's grasp and search for Prince Cornelius. Luckily, there's a whole city of animals willing to help her.",https://a.ltrbxd.com/resized/sm/upload/qx/lx/23/em/thumbelina-0-230-0-345-crop.jpg?v=b957560e4d,2,1,1,0,1,0,0,0,0,1,1
BEN AMEUR,Emna,1277122,High End Yaariyaan,"High End Yaariyaan is a tale of 3 friends Ranjit Bawa, Jassie Gill, and Ninja who lives abroad. The story narrates how their friendship has evolved over a period of time and the struggles they each go through while living away from their homeland.",https://a.ltrbxd.com/resized/film-poster/5/1/2/0/6/6/512066-high-end-yaariyaan-0-230-0-345-crop.jpg?v=f34f220883,3,0,3,0,1,0,0,0,0,0,0
BEN AMEUR,Emna,1446702,No Advice Taken,"A comical love story between two college students — Hitomi, a strong-willed girl, and Shogo, a handsome, earnest and poverty stricken man.",https://a.ltrbxd.com/resized/film-poster/3/6/7/5/6/6/367566-no-advice-taken-0-230-0-345-crop.jpg?v=bd12824ff6,7,4,3,1,1,0,0,0,0,1,2
BEN AMEUR,Emna,1001945,Remember Me,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",https://a.ltrbxd.com/resized/film-poster/3/7/5/0/2/37502-remember-me-0-230-0-345-crop.jpg?v=ac4d9e50b9,2,1,1,1,1,0,0,1,0,1,2
BEN AMEUR,Emna,1049770,In My Country,An American reporter and an Afrikaans poet meet and fall in love while covering South Africa's Truth and Reconciliation Commission hearings.,https://a.ltrbxd.com/resized/film-poster/4/1/4/6/7/41467-country-of-my-skull-0-230-0-345-crop.jpg?v=d160035124,8,5,3,0,0,0,0,0,0,1,2
BEN AMEUR,Emna,1319196,Balahibong Pusa,"Sarah (Joyce) is not happy about the idea of her mother Vivian (Elizabeth) getting married to Michael (Julio Diaz). But when she confronts her and Vivian describes how happy she is, Sarah eventually gives her consent. Sarah is hesitant about Michael though. She feels that Michael desires her but is helpless because he has Vivian's trust that Vivian even goes out of her way to the two comfortable with each other. All these Sarah confides to her ' friend' Nick (Jay M analo) with whom she has a relationship which her mother disapproves of. Ironic but Nick also happens to be a mechanic at Michael's shop and is at the same seeing Becky (Rica). What Michael witnesses one fateful night turns out to be a revelation which eventually decides their fate",https://a.ltrbxd.com/resized/film-poster/8/9/2/9/9/89299-balahibong-pusa-0-230-0-345-crop.jpg?v=89cbc060c3,4,3,1,1,1,1,1,0,1,1,1
BEN AMEUR,Emna,1497499,The Magic Garden,Story about a little boy and girl that meet in a beautiful garden and the little girl promises the boy that some day she would meet him there again. He goes off to study the violin in Italy and when he returns he finds the girl in the garden.,https://a.ltrbxd.com/resized/film-poster/8/6/3/1/7/5/863175-the-magic-garden-0-230-0-345-crop.jpg?v=95f1e9bb31,1,1,0,0,0,0,0,0,0,1,2
